user_id,division,date,sessions,tokens_used,tasks_completed
user_294,HR,2025-02-28,2,1023,2
user_294,HR,2025-03-04,2,1566,1
user_294,HR,2025-03-09,3,2091,3
user_294,HR,2025-03-12,3,1145,2
user_294,HR,2025-03-17,2,2719,0
user_294,HR,2025-03-29,3,1687,1
user_295,Sales,2025-01-04,3,1562,2
user_295,Sales,2025-01-11,3,1353,2
user_295,Sales,2025-01-22,4,1820,4
user_295,Sales,2025-01-23,4,1516,2
user_295,Sales,2025-01-25,4,869,4
user_295,Sales,2025-02-05,4,1887,3
user_295,Sales,2025-02-22,6,782,6
user_295,Sales,2025-02-25,4,1720,3
user_295,Sales,2025-03-09,2,1357,1
user_295,Sales,2025-03-28,3,1062,2
user_296,HR,2025-01-06,4,1585,4
user_296,HR,2025-01-07,2,1039,2
user_296,HR,2025-01-13,2,100,2
user_296,HR,2025-01-24,3,1688,1
user_296,HR,2025-01-25,3,1439,2
user_296,HR,2025-02-04,4,1846,3
user_296,HR,2025-02-18,5,1688,4
user_296,HR,2025-02-23,3,2130,2
user_296,HR,2025-02-26,1,2627,0
user_296,HR,2025-03-12,2,1615,1
user_296,HR,2025-03-16,5,2997,3
user_296,HR,2025-03-24,4,1727,4
user_297,Engineering,2025-01-01,4,2097,2
user_297,Engineering,2025-01-04,1,1714,0
user_297,Engineering,2025-01-05,3,2358,2
user_297,Engineering,2025-01-07,2,1444,2
user_297,Engineering,2025-01-08,3,1994,3
user_297,Engineering,2025-01-11,1,2276,1
user_297,Engineering,2025-01-12,3,1431,2
user_297,Engineering,2025-01-21,3,2115,3
user_297,Engineering,2025-01-23,2,2017,1
user_297,Engineering,2025-01-25,4,1890,3
user_297,Engineering,2025-01-26,1,1105,0
user_297,Engineering,2025-02-02,3,920,0
user_297,Engineering,2025-02-13,4,1187,4
user_297,Engineering,2025-02-14,1,1634,1
user_297,Engineering,2025-02-15,2,1190,2
user_297,Engineering,2025-02-18,3,1238,2
user_297,Engineering,2025-02-19,3,2144,2
user_297,Engineering,2025-03-03,6,1179,4
user_297,Engineering,2025-03-04,4,1068,2
user_297,Engineering,2025-03-09,4,2191,4
user_297,Engineering,2025-03-20,3,1551,3
user_297,Engineering,2025-03-25,3,1236,2
user_297,Engineering,2025-03-27,2,1995,1
user_298,Sales,2025-01-04,2,1684,1
user_298,Sales,2025-01-10,2,1426,1
user_298,Sales,2025-01-14,2,1242,1
user_298,Sales,2025-01-15,5,2400,2
user_298,Sales,2025-01-17,4,1351,4
user_298,Sales,2025-01-19,1,776,1
user_298,Sales,2025-01-22,1,1642,1
user_298,Sales,2025-01-24,6,1159,4
user_298,Sales,2025-01-25,1,1431,0
user_298,Sales,2025-01-29,6,1993,6
user_298,Sales,2025-02-01,2,2039,1
user_298,Sales,2025-02-02,3,1712,3
user_298,Sales,2025-02-03,4,764,2
user_298,Sales,2025-02-05,7,720,4
user_298,Sales,2025-02-07,3,1222,3
user_298,Sales,2025-02-10,4,1346,3
user_298,Sales,2025-02-12,4,826,3
user_298,Sales,2025-02-14,3,2064,3
user_298,Sales,2025-02-16,1,1299,1
user_298,Sales,2025-02-17,5,1839,2
user_298,Sales,2025-02-19,5,1147,3
user_298,Sales,2025-02-23,2,1734,2
user_298,Sales,2025-02-26,4,2073,2
user_298,Sales,2025-03-04,2,2139,2
user_298,Sales,2025-03-05,5,493,3
user_298,Sales,2025-03-08,5,1705,4
user_298,Sales,2025-03-11,2,1683,0
user_298,Sales,2025-03-16,2,1910,2
user_298,Sales,2025-03-17,1,1536,0
user_298,Sales,2025-03-19,2,1178,1
user_298,Sales,2025-03-21,1,677,1
user_298,Sales,2025-03-22,5,1106,5
user_298,Sales,2025-03-23,4,2326,3
user_298,Sales,2025-03-24,3,1123,1
user_298,Sales,2025-03-25,2,1509,2
user_298,Sales,2025-03-27,3,850,3
user_298,Sales,2025-03-29,2,1771,2
user_299,HR,2025-01-01,4,1009,1
user_299,HR,2025-01-02,2,1981,2
user_299,HR,2025-01-03,4,2213,3
user_299,HR,2025-01-14,3,1646,2
user_299,HR,2025-01-21,2,448,1
user_299,HR,2025-01-24,4,100,3
user_299,HR,2025-01-28,7,1947,5
user_299,HR,2025-01-31,7,773,4
user_299,HR,2025-02-03,4,1608,3
user_299,HR,2025-02-05,2,1146,2
user_299,HR,2025-02-06,2,1482,2
user_299,HR,2025-02-07,2,272,1
user_299,HR,2025-02-11,4,1866,2
user_299,HR,2025-02-15,4,2651,3
user_299,HR,2025-02-16,3,1312,2
user_299,HR,2025-02-17,2,919,2
user_299,HR,2025-02-18,2,1600,1
user_299,HR,2025-02-22,5,1600,4
user_299,HR,2025-02-23,2,969,2
user_299,HR,2025-02-24,4,2587,4
user_299,HR,2025-03-03,4,1638,3
user_299,HR,2025-03-11,3,1660,3
user_299,HR,2025-03-12,5,1990,3
user_299,HR,2025-03-13,5,2774,2
user_299,HR,2025-03-16,2,540,1
user_299,HR,2025-03-19,2,1417,1
user_299,HR,2025-03-20,5,1502,3
user_299,HR,2025-03-27,4,1449,3
user_299,HR,2025-03-28,3,1885,1
user_300,Finance,2025-01-17,1,838,1
user_300,Finance,2025-02-04,3,1929,2
user_300,Finance,2025-02-06,3,1548,2
user_300,Finance,2025-02-19,2,1813,2
user_300,Finance,2025-02-28,5,2119,4
user_300,Finance,2025-03-13,2,1548,2
user_301,Sales,2025-01-11,1,1454,1
user_301,Sales,2025-01-14,4,1586,2
user_301,Sales,2025-01-17,2,1107,2
user_301,Sales,2025-01-18,2,1775,1
user_301,Sales,2025-01-20,5,1636,5
user_301,Sales,2025-01-30,3,1621,2
user_301,Sales,2025-01-31,3,1182,2
user_301,Sales,2025-02-01,3,1187,2
user_301,Sales,2025-02-03,3,1366,3
user_301,Sales,2025-02-05,3,1305,2
user_301,Sales,2025-02-09,6,1686,3
user_301,Sales,2025-02-17,4,1897,3
user_301,Sales,2025-03-06,1,1789,0
user_301,Sales,2025-03-10,2,1695,2
user_301,Sales,2025-03-11,5,1219,4
user_301,Sales,2025-03-12,3,947,2
user_301,Sales,2025-03-15,8,1674,6
user_301,Sales,2025-03-18,3,2037,3
user_301,Sales,2025-03-21,2,1230,2
user_301,Sales,2025-03-28,5,2244,2
user_301,Sales,2025-03-31,4,968,2
user_302,Marketing,2025-01-03,4,2017,2
user_302,Marketing,2025-01-08,2,1697,2
user_302,Marketing,2025-01-14,1,1727,1
user_302,Marketing,2025-01-16,3,1448,3
user_302,Marketing,2025-02-06,3,1289,1
user_302,Marketing,2025-02-09,2,1321,2
user_302,Marketing,2025-02-10,3,2028,3
user_302,Marketing,2025-02-20,5,1339,3
user_302,Marketing,2025-03-04,4,1947,3
user_302,Marketing,2025-03-06,2,1385,1
user_302,Marketing,2025-03-20,3,1998,3
user_303,Finance,2025-01-01,5,1984,5
user_303,Finance,2025-01-04,2,1548,2
user_303,Finance,2025-01-07,1,966,1
user_303,Finance,2025-01-13,5,1697,3
user_303,Finance,2025-01-16,3,1717,0
user_303,Finance,2025-01-31,2,1708,1
user_303,Finance,2025-02-01,3,1205,2
user_303,Finance,2025-02-04,2,1791,1
user_303,Finance,2025-02-05,4,2151,3
user_303,Finance,2025-02-09,1,2842,1
user_303,Finance,2025-02-13,2,1570,1
user_303,Finance,2025-02-15,2,1716,0
user_303,Finance,2025-02-16,4,1964,3
user_303,Finance,2025-02-18,1,948,1
user_303,Finance,2025-02-20,2,1568,1
user_303,Finance,2025-02-23,2,1194,1
user_303,Finance,2025-02-27,2,331,2
user_303,Finance,2025-02-28,5,1309,5
user_303,Finance,2025-03-03,3,1452,3
user_303,Finance,2025-03-04,4,1388,3
user_303,Finance,2025-03-15,1,1585,0
user_303,Finance,2025-03-18,2,2471,2
user_303,Finance,2025-03-19,7,1307,3
user_303,Finance,2025-03-20,3,1898,3
user_303,Finance,2025-03-22,2,808,1
user_303,Finance,2025-03-25,1,1768,1
user_303,Finance,2025-03-27,2,1845,1
user_303,Finance,2025-03-30,1,1772,1
user_304,Finance,2025-01-01,2,1109,1
user_304,Finance,2025-01-03,2,767,0
user_304,Finance,2025-01-04,4,981,4
user_304,Finance,2025-01-05,2,570,2
user_304,Finance,2025-01-06,3,1267,3
user_304,Finance,2025-01-08,5,1523,4
user_304,Finance,2025-01-11,4,1247,2
user_304,Finance,2025-01-15,4,286,2
user_304,Finance,2025-01-16,2,1998,2
user_304,Finance,2025-01-19,2,1640,1
user_304,Finance,2025-01-22,3,674,2
user_304,Finance,2025-01-25,3,651,1
user_304,Finance,2025-01-26,1,1253,1
user_304,Finance,2025-01-27,4,975,3
user_304,Finance,2025-01-28,2,903,1
user_304,Finance,2025-01-29,1,1560,1
user_304,Finance,2025-02-01,2,1167,1
user_304,Finance,2025-02-06,2,1777,2
user_304,Finance,2025-02-08,3,1443,1
user_304,Finance,2025-02-10,1,1550,1
user_304,Finance,2025-02-11,1,1104,1
user_304,Finance,2025-02-12,5,1807,5
user_304,Finance,2025-02-13,2,1355,1
user_304,Finance,2025-02-14,3,1802,2
user_304,Finance,2025-02-15,3,1361,2
user_304,Finance,2025-02-16,2,806,1
user_304,Finance,2025-02-17,1,2042,0
user_304,Finance,2025-02-19,4,2167,4
user_304,Finance,2025-02-21,3,1381,1
user_304,Finance,2025-02-22,2,1025,2
user_304,Finance,2025-02-23,3,2117,1
user_304,Finance,2025-02-24,4,1484,3
user_304,Finance,2025-02-26,2,1327,1
user_304,Finance,2025-02-27,2,1472,2
user_304,Finance,2025-02-28,5,1326,5
user_304,Finance,2025-03-02,3,604,3
user_304,Finance,2025-03-03,3,1213,3
user_304,Finance,2025-03-06,4,1829,3
user_304,Finance,2025-03-07,1,2043,0
user_304,Finance,2025-03-08,2,2032,2
user_304,Finance,2025-03-09,4,2212,4
user_304,Finance,2025-03-10,4,1540,1
user_304,Finance,2025-03-13,4,1521,4
user_304,Finance,2025-03-15,4,1764,2
user_304,Finance,2025-03-17,3,1192,3
user_304,Finance,2025-03-18,2,632,1
user_304,Finance,2025-03-19,1,1692,0
user_304,Finance,2025-03-20,1,2253,1
user_304,Finance,2025-03-22,3,1343,2
user_304,Finance,2025-03-24,1,1702,1
user_304,Finance,2025-03-26,3,2061,0
user_304,Finance,2025-03-28,4,1379,3
user_304,Finance,2025-03-30,3,1296,3
user_305,Operations,2025-01-03,4,2061,2
user_305,Operations,2025-01-04,4,688,3
user_305,Operations,2025-01-08,2,1848,2
user_305,Operations,2025-01-09,3,1210,2
user_305,Operations,2025-01-12,6,1851,2
user_305,Operations,2025-01-14,4,1400,3
user_305,Operations,2025-01-19,1,1450,1
user_305,Operations,2025-01-24,3,1143,2
user_305,Operations,2025-01-25,4,1262,4
user_305,Operations,2025-01-28,2,1779,2
user_305,Operations,2025-01-29,4,1103,2
user_305,Operations,2025-01-30,3,1598,2
user_305,Operations,2025-01-31,1,1657,0
user_305,Operations,2025-02-01,2,1657,1
user_305,Operations,2025-02-03,3,1709,3
user_305,Operations,2025-02-05,4,1621,3
user_305,Operations,2025-02-07,2,1509,1
user_305,Operations,2025-02-10,3,832,3
user_305,Operations,2025-02-11,2,582,2
user_305,Operations,2025-02-12,2,1890,1
user_305,Operations,2025-02-16,1,758,1
user_305,Operations,2025-02-21,5,1080,4
user_305,Operations,2025-02-22,3,2272,3
user_305,Operations,2025-02-23,3,1192,3
user_305,Operations,2025-02-25,1,1809,1
user_305,Operations,2025-03-01,2,2527,2
user_305,Operations,2025-03-04,2,1067,2
user_305,Operations,2025-03-05,3,1173,3
user_305,Operations,2025-03-12,4,1124,3
user_305,Operations,2025-03-18,6,2335,4
user_305,Operations,2025-03-19,3,2029,2
user_305,Operations,2025-03-25,1,1074,1
user_306,Marketing,2025-01-01,6,690,3
user_306,Marketing,2025-01-02,3,2402,3
user_306,Marketing,2025-01-03,3,2073,2
user_306,Marketing,2025-01-06,1,1649,0
user_306,Marketing,2025-01-09,3,1301,2
user_306,Marketing,2025-01-11,4,1225,4
user_306,Marketing,2025-01-12,1,1960,1
user_306,Marketing,2025-01-20,2,1496,1
user_306,Marketing,2025-01-23,1,1551,0
user_306,Marketing,2025-01-26,1,1641,1
user_306,Marketing,2025-02-04,4,908,3
user_306,Marketing,2025-02-06,2,1781,1
user_306,Marketing,2025-02-10,1,1397,1
user_306,Marketing,2025-02-13,3,1088,3
user_306,Marketing,2025-02-19,4,2202,4
user_306,Marketing,2025-02-28,4,1126,3
user_306,Marketing,2025-03-01,2,1104,2
user_306,Marketing,2025-03-03,3,1484,2
user_306,Marketing,2025-03-04,3,1679,2
user_306,Marketing,2025-03-05,3,259,3
user_306,Marketing,2025-03-07,3,1719,2
user_306,Marketing,2025-03-19,2,1361,2
user_306,Marketing,2025-03-21,4,1725,4
user_306,Marketing,2025-03-22,8,999,6
user_306,Marketing,2025-03-29,2,945,2
user_306,Marketing,2025-03-30,2,2053,1
user_307,Finance,2025-01-02,3,1346,3
user_307,Finance,2025-01-06,5,1505,4
user_307,Finance,2025-01-07,3,1178,2
user_307,Finance,2025-01-08,1,1297,1
user_307,Finance,2025-01-10,1,1840,0
user_307,Finance,2025-01-11,3,1252,2
user_307,Finance,2025-01-14,4,2219,3
user_307,Finance,2025-01-20,3,1555,3
user_307,Finance,2025-01-23,3,1214,3
user_307,Finance,2025-01-30,3,755,1
user_307,Finance,2025-01-31,5,642,3
user_307,Finance,2025-02-01,3,1814,2
user_307,Finance,2025-02-02,3,1318,2
user_307,Finance,2025-02-03,3,1520,3
user_307,Finance,2025-02-05,3,993,3
user_307,Finance,2025-02-08,4,1097,3
user_307,Finance,2025-02-12,2,1626,2
user_307,Finance,2025-02-13,4,1432,3
user_307,Finance,2025-02-15,5,1087,1
user_307,Finance,2025-02-16,4,2111,4
user_307,Finance,2025-02-17,1,1577,1
user_307,Finance,2025-02-19,2,1460,2
user_307,Finance,2025-02-20,4,1452,4
user_307,Finance,2025-02-21,1,1682,1
user_307,Finance,2025-02-22,4,1336,3
user_307,Finance,2025-02-24,6,1424,3
user_307,Finance,2025-02-27,3,1673,2
user_307,Finance,2025-03-01,2,1696,2
user_307,Finance,2025-03-02,4,988,3
user_307,Finance,2025-03-03,1,1550,1
user_307,Finance,2025-03-04,2,2511,1
user_307,Finance,2025-03-05,5,1507,4
user_307,Finance,2025-03-10,3,2015,1
user_307,Finance,2025-03-12,2,1785,1
user_307,Finance,2025-03-13,1,1928,0
user_307,Finance,2025-03-19,2,1592,2
user_307,Finance,2025-03-20,1,2159,1
user_307,Finance,2025-03-22,3,2076,2
user_307,Finance,2025-03-23,3,814,3
user_307,Finance,2025-03-24,3,1167,2
user_307,Finance,2025-03-26,3,1838,3
user_307,Finance,2025-03-28,2,1465,2
user_307,Finance,2025-03-29,4,1123,2
user_307,Finance,2025-03-31,2,147,2
user_308,Finance,2025-01-03,6,2407,4
user_308,Finance,2025-01-24,5,1044,3
user_308,Finance,2025-02-12,2,1998,2
user_308,Finance,2025-02-22,2,506,1
user_308,Finance,2025-02-24,1,1575,0
user_308,Finance,2025-03-01,3,1006,2
user_308,Finance,2025-03-02,4,1914,3
user_308,Finance,2025-03-15,3,1728,2
user_308,Finance,2025-03-18,3,1892,1
user_308,Finance,2025-03-21,2,746,2
user_308,Finance,2025-03-22,2,1177,1
user_308,Finance,2025-03-27,3,1748,1
user_308,Finance,2025-03-30,2,1286,1
user_309,HR,2025-01-03,2,1680,1
user_309,HR,2025-01-04,3,2052,2
user_309,HR,2025-01-05,3,1619,3
user_309,HR,2025-01-06,3,906,3
user_309,HR,2025-01-07,4,1425,4
user_309,HR,2025-01-09,2,962,1
user_309,HR,2025-01-11,3,1478,2
user_309,HR,2025-01-12,3,1996,2
user_309,HR,2025-01-15,3,1024,1
user_309,HR,2025-01-17,2,984,1
user_309,HR,2025-01-18,6,1084,3
user_309,HR,2025-01-31,2,680,2
user_309,HR,2025-02-01,3,1795,2
user_309,HR,2025-02-04,4,1289,4
user_309,HR,2025-02-06,2,1715,1
user_309,HR,2025-02-07,1,902,1
user_309,HR,2025-02-09,4,1476,3
user_309,HR,2025-02-14,4,1895,2
user_309,HR,2025-02-15,3,1263,2
user_309,HR,2025-02-17,6,2279,5
user_309,HR,2025-02-18,2,1502,2
user_309,HR,2025-02-20,1,1954,1
user_309,HR,2025-02-23,2,1086,2
user_309,HR,2025-02-24,2,1212,2
user_309,HR,2025-02-26,4,1698,3
user_309,HR,2025-02-27,5,726,4
user_309,HR,2025-03-01,2,1583,2
user_309,HR,2025-03-03,4,1725,2
user_309,HR,2025-03-04,1,1524,1
user_309,HR,2025-03-05,3,1427,2
user_309,HR,2025-03-06,4,1979,2
user_309,HR,2025-03-08,5,1422,3
user_309,HR,2025-03-10,1,1595,1
user_309,HR,2025-03-11,4,1486,4
user_309,HR,2025-03-14,4,1494,3
user_309,HR,2025-03-15,4,1940,2
user_309,HR,2025-03-16,2,1646,2
user_309,HR,2025-03-17,1,1383,1
user_309,HR,2025-03-18,4,1040,4
user_309,HR,2025-03-19,3,1205,2
user_309,HR,2025-03-23,2,2175,2
user_309,HR,2025-03-25,5,1379,3
user_309,HR,2025-03-26,2,2259,0
user_309,HR,2025-03-27,4,548,3
user_309,HR,2025-03-28,2,821,1
user_309,HR,2025-03-29,2,1356,2
user_310,HR,2025-01-11,4,1294,3
user_310,HR,2025-01-15,5,1038,3
user_310,HR,2025-01-19,3,1640,2
user_310,HR,2025-01-26,2,1337,2
user_310,HR,2025-01-31,2,1550,1
user_310,HR,2025-02-02,5,1940,5
user_310,HR,2025-02-11,2,881,0
user_310,HR,2025-02-17,2,1614,1
user_310,HR,2025-03-01,3,2383,2
user_310,HR,2025-03-20,2,1864,1
user_310,HR,2025-03-21,3,1982,1
user_310,HR,2025-03-23,3,1071,2
user_310,HR,2025-03-25,3,1617,2
user_311,Sales,2025-01-01,1,1758,0
user_311,Sales,2025-01-02,2,1962,1
user_311,Sales,2025-01-05,2,1650,2
user_311,Sales,2025-01-06,2,1872,2
user_311,Sales,2025-01-09,4,1515,3
user_311,Sales,2025-01-10,2,810,2
user_311,Sales,2025-01-11,2,1132,2
user_311,Sales,2025-01-12,4,2392,3
user_311,Sales,2025-01-13,6,771,4
user_311,Sales,2025-01-17,1,2186,0
user_311,Sales,2025-01-18,2,1897,1
user_311,Sales,2025-01-23,3,2266,3
user_311,Sales,2025-01-24,3,1463,2
user_311,Sales,2025-01-25,3,991,2
user_311,Sales,2025-01-28,4,1373,2
user_311,Sales,2025-02-01,2,1561,2
user_311,Sales,2025-02-08,5,480,5
user_311,Sales,2025-02-10,4,2466,3
user_311,Sales,2025-02-11,2,630,1
user_311,Sales,2025-02-25,2,980,2
user_311,Sales,2025-02-26,2,1050,1
user_311,Sales,2025-02-27,7,1448,7
user_311,Sales,2025-03-02,2,1857,2
user_311,Sales,2025-03-04,1,1535,1
user_311,Sales,2025-03-10,4,1786,1
user_311,Sales,2025-03-11,1,1873,1
user_311,Sales,2025-03-14,2,1101,2
user_311,Sales,2025-03-17,6,1487,5
user_311,Sales,2025-03-19,4,2362,2
user_311,Sales,2025-03-23,1,1864,1
user_311,Sales,2025-03-25,3,1440,3
user_311,Sales,2025-03-29,2,931,2
user_311,Sales,2025-03-31,2,1586,0
user_312,Sales,2025-01-02,2,1655,1
user_312,Sales,2025-01-21,2,2306,2
user_312,Sales,2025-01-25,4,1062,1
user_312,Sales,2025-01-26,3,1753,0
user_312,Sales,2025-01-30,4,2241,3
user_312,Sales,2025-03-02,3,2065,2
user_312,Sales,2025-03-07,2,2251,1
user_312,Sales,2025-03-11,3,1438,3
user_312,Sales,2025-03-27,3,1418,2
user_313,Sales,2025-01-02,4,668,3
user_313,Sales,2025-01-15,4,1032,2
user_313,Sales,2025-01-19,1,775,1
user_313,Sales,2025-02-19,4,1345,3
user_313,Sales,2025-03-01,2,845,2
user_313,Sales,2025-03-08,2,1531,1
user_313,Sales,2025-03-10,4,1281,2
user_313,Sales,2025-03-11,2,1717,1
user_313,Sales,2025-03-18,2,1424,2
user_314,HR,2025-01-01,4,1352,2
user_314,HR,2025-01-02,2,1547,2
user_314,HR,2025-01-04,3,1033,1
user_314,HR,2025-01-13,2,1894,0
user_314,HR,2025-01-14,2,1156,1
user_314,HR,2025-01-21,2,1482,2
user_314,HR,2025-01-24,4,697,2
user_314,HR,2025-01-25,2,1839,0
user_314,HR,2025-01-26,4,1633,2
user_314,HR,2025-02-03,2,1652,1
user_314,HR,2025-02-08,3,2013,2
user_314,HR,2025-02-12,6,1395,2
user_314,HR,2025-02-21,6,206,4
user_314,HR,2025-02-22,2,982,1
user_314,HR,2025-02-24,3,893,2
user_314,HR,2025-02-25,2,1839,2
user_314,HR,2025-02-26,4,1633,4
user_314,HR,2025-02-27,4,1508,4
user_314,HR,2025-03-08,5,1979,5
user_314,HR,2025-03-09,4,777,4
user_314,HR,2025-03-10,4,1518,2
user_314,HR,2025-03-11,2,1150,2
user_314,HR,2025-03-12,2,860,2
user_314,HR,2025-03-14,1,1319,1
user_314,HR,2025-03-15,6,499,4
user_314,HR,2025-03-17,2,1644,1
user_314,HR,2025-03-18,3,1367,0
user_314,HR,2025-03-19,2,1870,2
user_314,HR,2025-03-29,8,436,6
user_315,Sales,2025-01-01,4,1170,2
user_315,Sales,2025-01-02,4,1154,2
user_315,Sales,2025-01-04,3,1308,1
user_315,Sales,2025-01-05,3,218,2
user_315,Sales,2025-01-06,3,1550,2
user_315,Sales,2025-01-07,5,2085,4
user_315,Sales,2025-01-09,5,906,2
user_315,Sales,2025-01-10,2,1558,1
user_315,Sales,2025-01-11,5,1268,5
user_315,Sales,2025-01-12,2,1341,1
user_315,Sales,2025-01-13,4,775,4
user_315,Sales,2025-01-14,2,1750,1
user_315,Sales,2025-01-15,6,1660,4
user_315,Sales,2025-01-17,2,1471,2
user_315,Sales,2025-01-18,4,1516,2
user_315,Sales,2025-01-19,3,1262,2
user_315,Sales,2025-01-20,3,1013,3
user_315,Sales,2025-01-22,1,1536,0
user_315,Sales,2025-01-23,3,1280,2
user_315,Sales,2025-01-24,3,1639,3
user_315,Sales,2025-01-26,2,1486,0
user_315,Sales,2025-01-28,5,1604,4
user_315,Sales,2025-01-30,2,1525,2
user_315,Sales,2025-02-01,4,1262,4
user_315,Sales,2025-02-02,4,1237,4
user_315,Sales,2025-02-03,2,802,0
user_315,Sales,2025-02-04,2,1238,2
user_315,Sales,2025-02-05,4,1246,3
user_315,Sales,2025-02-07,4,1318,4
user_315,Sales,2025-02-08,4,1672,1
user_315,Sales,2025-02-10,1,1214,0
user_315,Sales,2025-02-11,2,1210,2
user_315,Sales,2025-02-13,5,1170,3
user_315,Sales,2025-02-14,4,1307,3
user_315,Sales,2025-02-15,2,1770,1
user_315,Sales,2025-02-17,3,1608,2
user_315,Sales,2025-02-18,3,1763,2
user_315,Sales,2025-02-19,1,1044,0
user_315,Sales,2025-02-21,2,1633,2
user_315,Sales,2025-02-22,3,2054,1
user_315,Sales,2025-02-24,1,1748,1
user_315,Sales,2025-02-25,5,1785,3
user_315,Sales,2025-02-27,2,1520,2
user_315,Sales,2025-03-01,4,1521,2
user_315,Sales,2025-03-02,1,1571,1
user_315,Sales,2025-03-03,1,1637,1
user_315,Sales,2025-03-04,5,1774,3
user_315,Sales,2025-03-07,4,1066,3
user_315,Sales,2025-03-09,4,957,3
user_315,Sales,2025-03-11,2,1673,2
user_315,Sales,2025-03-12,2,1149,1
user_315,Sales,2025-03-13,3,1316,2
user_315,Sales,2025-03-14,3,1656,2
user_315,Sales,2025-03-15,3,1506,3
user_315,Sales,2025-03-16,3,346,1
user_315,Sales,2025-03-17,5,1588,2
user_315,Sales,2025-03-20,2,1661,2
user_315,Sales,2025-03-21,4,1725,2
user_315,Sales,2025-03-22,3,1223,1
user_315,Sales,2025-03-24,2,1823,1
user_315,Sales,2025-03-25,1,1604,0
user_315,Sales,2025-03-26,3,1167,3
user_315,Sales,2025-03-29,5,1659,3
user_315,Sales,2025-03-30,2,923,2
user_315,Sales,2025-03-31,4,2479,3
user_316,Finance,2025-01-03,4,1421,2
user_316,Finance,2025-01-05,6,1661,3
user_316,Finance,2025-01-06,2,1906,1
user_316,Finance,2025-01-17,3,1827,1
user_316,Finance,2025-01-19,5,2122,2
user_316,Finance,2025-01-20,1,1274,1
user_316,Finance,2025-01-24,3,1017,1
user_316,Finance,2025-01-27,3,1245,2
user_316,Finance,2025-02-04,4,1006,2
user_316,Finance,2025-02-05,1,1456,0
user_316,Finance,2025-02-17,3,1589,2
user_316,Finance,2025-02-19,3,756,3
user_316,Finance,2025-02-25,1,895,1
user_316,Finance,2025-03-03,2,601,2
user_316,Finance,2025-03-08,3,1427,2
user_316,Finance,2025-03-09,2,1287,2
user_316,Finance,2025-03-10,1,1583,0
user_316,Finance,2025-03-18,1,1133,1
user_316,Finance,2025-03-20,3,2317,3
user_316,Finance,2025-03-21,6,1128,6
user_316,Finance,2025-03-22,5,957,5
user_316,Finance,2025-03-23,3,1825,2
user_317,HR,2025-01-03,3,2025,2
user_317,HR,2025-01-04,2,816,2
user_317,HR,2025-01-05,1,1452,1
user_317,HR,2025-01-06,3,2091,1
user_317,HR,2025-01-13,3,2740,1
user_317,HR,2025-01-22,3,2311,3
user_317,HR,2025-01-29,5,1643,3
user_317,HR,2025-01-30,5,1900,4
user_317,HR,2025-02-03,3,1129,2
user_317,HR,2025-02-04,3,2196,3
user_317,HR,2025-02-08,5,1790,2
user_317,HR,2025-02-11,3,1755,3
user_317,HR,2025-02-13,4,1989,2
user_317,HR,2025-02-20,2,2275,2
user_317,HR,2025-02-25,4,1916,4
user_317,HR,2025-03-11,1,1909,1
user_317,HR,2025-03-21,2,1801,2
user_317,HR,2025-03-24,1,1059,1
user_318,Sales,2025-01-14,2,1304,2
user_318,Sales,2025-01-30,4,1195,3
user_318,Sales,2025-02-05,1,1863,1
user_318,Sales,2025-02-19,4,2124,2
user_318,Sales,2025-02-24,3,1662,2
user_318,Sales,2025-02-26,4,1616,2
user_318,Sales,2025-03-01,3,1812,3
user_318,Sales,2025-03-12,3,2505,2
user_318,Sales,2025-03-22,1,1964,0
user_318,Sales,2025-03-30,3,1915,2
user_318,Sales,2025-03-31,1,1534,1
user_319,Finance,2025-01-01,3,1531,1
user_319,Finance,2025-01-02,4,1341,3
user_319,Finance,2025-01-05,2,2230,2
user_319,Finance,2025-01-06,2,893,2
user_319,Finance,2025-01-08,3,1060,2
user_319,Finance,2025-01-09,1,1485,1
user_319,Finance,2025-01-10,2,2207,2
user_319,Finance,2025-01-11,3,2255,2
user_319,Finance,2025-01-13,2,497,2
user_319,Finance,2025-01-15,5,1457,3
user_319,Finance,2025-01-16,1,766,1
user_319,Finance,2025-01-19,4,1291,4
user_319,Finance,2025-01-20,2,1535,2
user_319,Finance,2025-01-21,3,1663,2
user_319,Finance,2025-01-22,2,1908,2
user_319,Finance,2025-01-23,3,1272,2
user_319,Finance,2025-01-24,2,2092,1
user_319,Finance,2025-01-25,3,2335,3
user_319,Finance,2025-01-26,4,996,4
user_319,Finance,2025-01-29,5,1385,5
user_319,Finance,2025-02-02,4,1575,3
user_319,Finance,2025-02-03,5,2110,2
user_319,Finance,2025-02-06,5,1413,5
user_319,Finance,2025-02-08,3,1267,2
user_319,Finance,2025-02-10,2,1111,2
user_319,Finance,2025-02-14,1,1445,1
user_319,Finance,2025-02-17,4,1873,3
user_319,Finance,2025-02-19,2,1951,2
user_319,Finance,2025-02-20,2,1735,2
user_319,Finance,2025-02-22,4,1867,2
user_319,Finance,2025-02-23,5,1672,5
user_319,Finance,2025-02-24,2,1469,2
user_319,Finance,2025-02-25,4,1224,1
user_319,Finance,2025-02-26,3,1752,1
user_319,Finance,2025-03-01,2,1641,1
user_319,Finance,2025-03-02,5,1680,3
user_319,Finance,2025-03-03,2,1677,1
